campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue
CAMP-04144,2025-11-21,display,Robust local alliance Display NE,Netherlands,vip,62421,124,3,1326.06,410.1
CAMP-02879,2024-12-14,email,Fully-configurable responsive pricing structure Email SP,Spain,returning,7337,1364,50,2723.87,6315.17
CAMP-04203,2025-09-21,display,Automated foreground superstructure Display NE,Netherlands,new,62937,180,3,546.99,309.25
CAMP-02287,2025-11-29,social,Inverse analyzing installation Social IT,Italy,new,29071,1426,58,965.71,5251.97
CAMP-02262,2024-10-31,display,Self-enabling homogeneous artificial intelligence Display GE,Germany,new,53378,117,4,1212.05,546.38
CAMP-02297,2024-11-26,search,Exclusive modular hierarchy Search GE,Germany,new,116345,7665,215,4034.81,29095.75
CAMP-01754,2025-04-14,search,Compatible regional toolset Search SP,Spain,vip,51965,4562,82,1427.92,8197.5
CAMP-01969,2026-04-13,search,Public-key 3rdgeneration success Search FR,France,vip,22012,1882,71,706.71,8307.57
CAMP-04396,2026-04-20,search,Inverse analyzing info-mediaries Search GE,Germany,returning,11121,851,20,,2287.59
CAMP-03118,2024-12-02,display,Adaptive exuding policy Display IT,Italy,returning,21129,24,0,2302.48,0.0
CAMP-02394,2025-12-19,email,Object-based transitional success Email GE,Germany,vip,5628,571,16,1987.3,1858.06
CAMP-00524,2024-08-09,email,Compatible multi-tasking algorithm Email SP,Spain,vip,17896,4039,128,1210.51,16945.27
CAMP-03901,2025-04-01,social,Polarized 4thgeneration infrastructure Social GE,Germany,returning,62614,1237,23,1743.9,3185.87
CAMP-03123,2026-02-22,email,Down-sized system-worthy hardware Email GE,Germany,returning,14270,3139,87,1526.41,8956.22
CAMP-04157,2026-01-27,display,Ergonomic composite Graphical User Interface Display IT,Italy,new,21339,22,0,2453.7,0.0
CAMP-01970,2025-06-18,display,Cross-platform 24/7 groupware Display NE,Netherlands,vip,32893,80,2,2085.05,297.09
CAMP-00672,2026-02-23,email,Automated heuristic artificial intelligence Email FR,France,returning,11541,2409,64,1081.88,5485.56
CAMP-04189,2025-12-24,search,Intuitive dedicated workforce Search NE,Netherlands,vip,25843,2587,111,901.52,9574.01
CAMP-00667,2025-06-06,display,Realigned neutral groupware Display NE,Netherlands,returning,16952,27,0,1804.64,0.0
CAMP-04383,2024-06-28,display,Optimized mission-critical archive Display GE,Germany,vip,12913,22,0,1660.31,0.0
CAMP-01888,2025-09-12,social,Future-proofed non-volatile secured line Social IT,Italy,new,17258,931,38,313.02,4574.18
CAMP-03267,2025-07-11,email,Cross-group holistic hierarchy Email SP,Spain,vip,14738,2130,83,668.79,8027.28
CAMP-00281,2024-06-14,social,Inverse stable functionalities Social SP,Spain,vip,2235,114,1,958.28,105.74
CAMP-01720,2024-10-25,search,Ergonomic even-keeled analyzer Search NE,Netherlands,vip,92615,6193,347,1846.28,48479.7
CAMP-02948,2026-01-11,email,Universal bi-directional data-warehouse Email FR,France,returning,13120,2225,79,304.36,10726.15
CAMP-00900,2025-04-17,display,Face-to-face homogeneous software Display FR,France,new,9164,13,0,1730.43,0.0
CAMP-04900,2026-03-01,display,Quality-focused grid-enabled Graphic Interface Display NE,Netherlands,returning,185372,326,16,1047.59,2194.22
CAMP-00761,2024-12-17,search,Re-engineered actuating complexity Search FR,France,vip,65192,6139,175,1343.74,24516.7
CAMP-01907,2026-04-01,email,Ergonomic holistic Local Area Network Email SP,Spain,returning,5553,699,22,1346.6,2553.07
CAMP-04043,2025-11-03,search,Vision-oriented hybrid contingency Search FR,France,new,12721,1286,67,1531.61,8360.53
CAMP-03824,2024-05-25,display,Customer-focused needs-based circuit Display GE,,new,37527,77,2,1074.53,181.45
CAMP-04139,2025-09-23,email,Cross-group optimizing projection Email FR,France,vip,8399,1244,26,3118.64,2124.08
CAMP-03819,2024-07-27,display,Compatible responsive parallelism Display IT,,vip,58358,90,3,4406.61,292.39
CAMP-04301,2024-08-03,email,Function-based leadingedge flexibility Email GE,Germany,vip,11400,2119,31,855.23,4127.29
CAMP-02594,2026-03-03,email,Synergized cohesive superstructure Email IT,Italy,returning,9794,1693,77,1610.51,10329.27
CAMP-04165,2024-06-26,display,Multi-tiered bottom-line system engine Display FR,France,new,3637,5,0,1930.06,0.0
CAMP-03032,2025-08-20,display,Intuitive 6thgeneration system engine Display GE,Germany,returning,61775,69,0,2515.17,0.0
CAMP-03580,2024-12-25,display,Polarized context-sensitive secured line Display NE,Netherlands,vip,22364,45,1,889.49,101.23
CAMP-02833,2026-02-23,email,Persistent dynamic complexity Email GE,Germany,returning,43242,8034,217,862.94,23126.94
CAMP-03473,2025-12-05,display,Universal leadingedge open system Display SP,Spain,vip,290090,383,9,1495.48,1269.2
CAMP-00138,2025-03-26,display,Up-sized human-resource budgetary management Display SP,Spain,returning,19418,46,1,1203.54,93.35
CAMP-02181,2025-01-01,search,Grass-roots 3rdgeneration hardware Search FR,France,returning,15209,966,22,937.89,2555.87
CAMP-02129,2024-12-29,display,Universal national leverage Display IT,Italy,vip,11023,23,0,981.49,0.0
CAMP-03178,2025-08-17,social,Intuitive tertiary core Social GE,Germany,new,25899,998,26,1308.85,3190.76
CAMP-04412,2024-06-22,social,User-friendly asymmetric toolset Social IT,Italy,new,18585,618,24,975.26,3528.67
CAMP-04262,2024-07-31,display,Reactive context-sensitive database Display IT,Italy,new,36302,105,3,526.86,272.81
CAMP-04345,2026-04-07,display,Object-based logistical function Display IT,Italy,returning,3718,7,0,1168.29,0.0
CAMP-01332,2025-10-01,social,Multi-lateral maximized pricing structure Social FR,France,returning,37707,1041,29,746.64,4276.55
CAMP-02018,2026-01-08,social,Team-oriented tangible open architecture Social FR,France,vip,9638,358,10,961.75,1087.24
CAMP-02483,2026-05-09,email,Innovative cohesive alliance Email GE,Germany,new,20011,2034,44,533.53,4879.88
CAMP-01359,2025-01-15,email,Persistent mobile attitude Email FR,France,new,6865,1493,37,593.51,4043.78
CAMP-01330,2024-11-19,search,Team-oriented composite collaboration Search IT,Italy,vip,8376,722,15,1310.19,1887.69
CAMP-02151,2025-11-23,search,Intuitive stable system engine Search NE,Netherlands,returning,25321,809,19,613.46,1787.16
CAMP-02123,2025-02-07,search,Optimized 24hour moratorium Search IT,Italy,new,53707,4367,130,2248.4,13926.85
CAMP-03982,2024-12-23,display,Configurable high-level pricing structure Display FR,France,returning,5193,7,0,485.4,0.0
CAMP-01253,2026-04-19,display,Diverse explicit policy Display FR,France,vip,28163,58,2,444.11,167.89
CAMP-03279,2025-01-21,email,Future-proofed multi-tasking Local Area Network Email SP,Spain,returning,13212,1744,50,970.43,5551.62
CAMP-03375,2025-12-19,email,Enterprise-wide hybrid framework Email SP,,returning,13672,2337,73,,9840.73
CAMP-02815,2025-05-31,email,Profound client-server solution Email IT,Italy,returning,9253,2045,30,,2408.81
CAMP-01849,2025-02-13,social,Business-focused mission-critical support Social GE,Germany,returning,19862,639,5,877.65,526.38
CAMP-03038,2025-06-08,email,Organized bifurcated hierarchy Email IT,Italy,vip,30034,1748,68,1040.28,9755.09
CAMP-00389,2025-11-25,social,Focused 3rdgeneration matrices Social FR,France,new,12160,604,22,384.09,2331.61
CAMP-00236,2024-12-12,display,Programmable needs-based superstructure Display GE,Germany,returning,19588,42,1,942.53,134.77
CAMP-01078,2024-12-27,social,Implemented even-keeled pricing structure Social FR,France,new,34823,975,9,2110.29,984.76
CAMP-01985,2025-04-13,display,Persistent heuristic toolset Display FR,France,vip,17363,26,0,1429.47,0.0
CAMP-04364,2025-11-28,search,Proactive analyzing benchmark Search SP,Spain,vip,30845,2513,35,1657.97,4440.24
CAMP-03963,2025-04-28,social,Persevering zero administration approach Social SP,Spain,vip,17802,490,13,1065.76,1531.19
CAMP-00771,2026-05-17,social,Integrated directional time-frame Social NE,Netherlands,vip,4889,118,3,305.04,332.54
CAMP-02166,2025-03-16,display,Pre-emptive intangible projection Display IT,Italy,returning,374604,856,25,2410.56,3603.82
CAMP-00674,2025-02-05,search,Organized local throughput Search FR,France,new,43273,3541,163,3535.77,18748.18
CAMP-00250,2025-10-23,social,Centralized dynamic system engine Social SP,Spain,new,8908,363,12,1192.17,1465.35
CAMP-01575,2026-01-19,email,Re-engineered bandwidth-monitored ability Email NE,Netherlands,vip,24309,4722,203,1086.5,21954.64
CAMP-03420,2024-06-02,email,Adaptive asynchronous complexity Email IT,Italy,vip,9658,1796,59,264.87,6645.07
CAMP-02082,2025-07-25,email,Persevering grid-enabled migration Email IT,Italy,new,8207,2360,94,833.46,12510.57
CAMP-01824,2024-12-20,email,Multi-channeled secondary projection Email SP,Spain,vip,34278,4703,148,958.09,17354.95
CAMP-00717,2024-12-15,display,Programmable 3rdgeneration synergy Display SP,Spain,vip,33216,50,1,855.62,94.16
CAMP-04716,2024-12-01,search,Polarized clear-thinking challenge Search NE,Netherlands,returning,93229,6896,315,1223.87,26932.5
CAMP-02049,2025-06-08,social,Operative zero administration workforce Social GE,Germany,vip,60831,3203,128,2210.89,12859.31
CAMP-04179,2024-09-03,email,Configurable holistic support Email GE,Germany,new,49587,6533,190,,26069.54
CAMP-02725,2026-04-09,search,Decentralized 6thgeneration framework Search IT,Italy,returning,84330,5745,95,1928.77,13221.48
CAMP-04567,2026-05-13,display,Horizontal neutral groupware Display NE,Netherlands,vip,11815,15,0,,0.0
CAMP-01461,2025-04-27,search,Function-based bandwidth-monitored hardware Search FR,France,returning,64330,4785,177,1747.88,21677.26
CAMP-01669,2025-02-04,search,De-engineered bottom-line concept Search GE,Germany,new,39394,4567,122,2035.61,17349.44
CAMP-02757,2025-02-06,search,Fully-configurable needs-based migration Search IT,Italy,new,25761,2110,65,618.04,7890.9
CAMP-02001,2025-09-21,social,Right-sized systematic function Social FR,France,vip,15262,540,20,2737.45,2314.37
CAMP-00405,2025-03-29,social,Multi-tiered system-worthy encoding Social NE,Netherlands,new,16574,585,19,892.55,1886.77
CAMP-00385,2025-02-19,social,Front-line uniform matrices Social IT,Italy,new,13052,489,14,354.56,1685.66
CAMP-04538,2024-06-23,email,Intuitive optimizing complexity Email FR,France,returning,8975,1167,50,1764.19,5871.12
CAMP-02153,2025-02-25,social,Public-key background project Social NE,Netherlands,new,14746,319,9,654.41,1086.53
CAMP-01634,2025-10-26,email,Organic bi-directional infrastructure Email GE,Germany,vip,16249,3790,138,4388.56,11927.27
CAMP-04632,2024-08-21,social,Balanced client-server ability Social NE,Netherlands,returning,10147,414,5,858.66,654.95
CAMP-03926,2026-03-02,social,Realigned homogeneous infrastructure Social FR,France,vip,15144,370,5,1308.01,649.16
CAMP-04159,2026-02-02,display,Face-to-face intermediate parallelism Display NE,Netherlands,vip,10953,37,1,1276.32,131.9
CAMP-00224,2024-09-06,display,Compatible static capacity Display SP,Spain,new,6794,14,0,2298.96,0.0
CAMP-02194,2024-05-19,social,Cloned solution-oriented alliance Social FR,France,vip,17126,765,31,1046.28,3016.3
CAMP-03137,2026-04-15,email,Re-engineered multimedia database Email SP,Spain,new,9058,575,12,778.96,1427.55
CAMP-01825,2025-04-25,display,Cloned explicit structure Display SP,Spain,vip,78994,96,1,1552.07,82.13
CAMP-04658,2024-10-29,display,Multi-tiered motivating intranet Display NE,Netherlands,returning,24464,63,2,812.54,284.7
CAMP-00798,2025-01-01,social,Upgradable holistic adapter Social GE,Germany,new,5007,279,9,572.14,1233.06
CAMP-02872,2024-07-26,search,Devolved hybrid archive Search IT,Italy,returning,10265,1236,32,1402.7,3802.85
CAMP-00010,2025-02-10,display,Open-source 24/7 firmware Display SP,Spain,returning,12365,18,0,1188.75,0.0
CAMP-01945,2025-01-18,email,Vision-oriented dynamic neural-net Email GE,Germany,returning,6945,1279,56,1432.22,4845.85
CAMP-01839,2025-03-06,display,Organic incremental open system Display SP,Spain,returning,15288,33,1,519.55,88.98
CAMP-00256,2024-07-04,social,Ameliorated 3rdgeneration success Social SP,Spain,new,31483,1872,27,,2898.81
CAMP-04554,2025-08-30,email,Triple-buffered eco-centric Graphical User Interface Email NE,Netherlands,vip,13655,1579,44,1653.29,3653.53
CAMP-01582,2025-01-19,social,Open-architected coherent paradigm Social FR,France,new,24913,1312,44,953.39,3841.46
CAMP-02957,2024-12-29,display,Up-sized system-worthy framework Display SP,Spain,vip,13359,29,1,1695.09,94.56
CAMP-00925,2024-12-26,email,Monitored 24/7 initiative Email NE,Netherlands,new,18704,4878,122,813.59,11333.48
CAMP-04474,2025-10-23,display,Diverse leadingedge task-force Display SP,Spain,vip,21558,44,0,1325.14,0.0
CAMP-02509,2025-07-30,display,Optional fault-tolerant matrix Display IT,Italy,new,35999,81,3,1695.31,350.29
CAMP-03776,2025-11-22,display,Ergonomic executive database Display GE,Germany,returning,20168,38,1,,120.2
CAMP-04137,2024-11-04,email,Secured composite parallelism Email GE,Germany,returning,12264,3009,87,2687.6,9313.76
CAMP-02780,2025-12-16,search,Multi-lateral fault-tolerant moratorium Search SP,Spain,new,48293,6115,231,660.44,26135.49
CAMP-00540,2024-06-10,social,Operative eco-centric protocol Social SP,Spain,vip,6282,199,3,453.71,254.43
CAMP-02746,2025-08-21,email,Progressive zero tolerance website Email SP,Spain,vip,14768,1471,55,684.35,6572.71
CAMP-04544,2025-05-02,email,Sharable context-sensitive emulation Email SP,,vip,7682,657,15,843.53,1333.99
CAMP-04617,2024-08-03,email,Universal well-modulated infrastructure Email SP,Spain,vip,18709,1834,37,2276.29,4521.82
CAMP-01146,2026-01-22,display,Cross-platform fresh-thinking customer loyalty Display FR,France,new,54689,129,4,1138.13,553.79
CAMP-04469,2025-04-22,display,Optimized directional time-frame Display IT,Italy,new,40006,88,2,1995.02,247.77
CAMP-00668,2025-01-03,social,Synergistic zero-defect project Social GE,Germany,returning,9728,493,19,3020.16,2322.19
CAMP-03020,2024-09-25,email,Synchronized didactic project Email SP,Spain,new,8702,1624,41,1974.76,5053.75
CAMP-00358,2024-09-08,display,Object-based composite task-force Display SP,Spain,returning,9284,5,0,2122.52,0.0
CAMP-02832,2025-10-21,display,Diverse system-worthy website Display IT,,new,38572,103,1,715.11,108.61
CAMP-02784,2026-04-01,social,Sharable next generation open architecture Social FR,France,returning,11356,349,11,340.57,1389.12
CAMP-01354,2024-08-23,email,Fundamental real-time orchestration Email NE,Netherlands,vip,6457,1612,57,5035.33,7521.38
CAMP-00471,2025-05-04,email,Compatible dynamic initiative Email GE,Germany,returning,2158,411,14,1397.69,1445.55
CAMP-02704,2026-01-27,search,Sharable executive workforce Search GE,Germany,vip,14513,2136,68,1374.33,5970.98
CAMP-03331,2024-11-01,email,Triple-buffered zero-defect forecast Email IT,Italy,vip,5603,835,35,1194.07,3592.69
CAMP-03638,2024-05-24,social,Public-key next generation installation Social GE,Germany,vip,9010,289,6,695.29,756.57
CAMP-01397,2025-09-23,display,Inverse well-modulated intranet Display FR,France,returning,29747,38,0,1118.16,0.0
CAMP-03585,2026-01-22,email,De-engineered bifurcated encoding Email SP,Spain,returning,7449,1315,53,1622.63,7810.43
CAMP-04532,2025-05-03,display,Sharable high-level model Display FR,France,new,66402,103,3,810.57,350.69
CAMP-03377,2024-09-05,search,Expanded systemic success Search FR,France,new,14539,926,37,1017.93,3854.09
CAMP-01257,2025-05-06,email,Cross-platform incremental info-mediaries Email SP,Spain,vip,26052,6403,333,885.67,27534.21
CAMP-03513,2026-02-01,email,Synchronized directional architecture Email FR,France,vip,3109,786,6,936.08,616.72
CAMP-01251,2025-10-20,display,Intuitive background parallelism Display NE,Netherlands,returning,53273,79,4,,569.11
CAMP-04857,2026-04-03,email,Profound needs-based firmware Email SP,Spain,vip,18477,3691,61,3508.4,8489.5
CAMP-04299,2026-03-22,email,Secured 4thgeneration software Email FR,France,returning,31960,6615,124,424.41,17004.54
CAMP-03285,2025-10-05,search,Switchable multi-tasking intranet Search GE,Germany,returning,28478,2129,57,1260.17,7449.67
CAMP-02934,2026-03-22,email,Monitored logistical array Email NE,Netherlands,vip,6267,1310,13,1361.82,1519.04
CAMP-04176,2025-12-26,display,Virtual exuding implementation Display IT,Italy,returning,20766,18,0,1373.38,0.0
CAMP-01853,2025-01-12,social,Sharable zero tolerance initiative Social SP,Spain,returning,19365,845,16,1594.01,2324.6
CAMP-04919,2024-05-28,search,Visionary 3rdgeneration database Search NE,Netherlands,returning,28830,2028,56,1027.44,5758.31
CAMP-02106,2026-01-22,social,Re-contextualized local system engine Social IT,Italy,vip,11496,180,2,1691.24,242.95
CAMP-00134,2025-05-10,social,Persistent 6thgeneration utilization Social SP,Spain,returning,11373,540,23,671.1,2568.07
CAMP-00929,2025-04-24,display,Re-engineered 24/7 framework Display GE,Germany,vip,22833,29,1,1408.96,147.39
CAMP-00824,2024-10-20,social,Ameliorated zero administration time-frame Social FR,France,returning,16649,1033,18,1498.67,1706.8
CAMP-04589,2025-11-05,email,Multi-lateral bandwidth-monitored architecture Email GE,Germany,new,5013,642,24,1314.34,2684.13
CAMP-01532,2025-11-15,search,Total dynamic architecture Search SP,Spain,new,12892,778,33,618.48,3489.73
CAMP-01215,2024-08-24,social,Advanced interactive collaboration Social NE,Netherlands,returning,15199,531,5,2608.8,527.26
CAMP-00505,2025-03-04,search,Adaptive asynchronous software Search SP,Spain,new,57391,4505,185,897.45,17241.6
CAMP-04286,2024-12-07,social,Assimilated radical infrastructure Social FR,France,new,6753,396,14,4085.84,1658.07
CAMP-01997,2025-01-24,search,Synchronized asymmetric superstructure Search FR,France,new,10656,921,38,426.41,5329.87
CAMP-03073,2025-11-07,display,Secured asynchronous protocol Display FR,France,vip,44341,84,2,441.27,278.65
CAMP-01959,2025-10-31,email,Persevering hybrid challenge Email NE,Netherlands,new,20670,5735,103,849.0,13951.92
CAMP-01385,2025-11-03,social,Mandatory non-volatile attitude Social SP,Spain,returning,15995,573,12,1343.0,1543.65
CAMP-00895,2026-01-05,search,Horizontal local instruction set Search FR,France,new,11078,830,34,438.65,4016.63
CAMP-00456,2025-05-27,email,Future-proofed leadingedge orchestration Email FR,France,vip,13815,2734,70,415.54,8508.45
CAMP-04684,2026-04-29,display,Programmable multi-state functionalities Display GE,Germany,new,38898,68,1,376.88,108.4
CAMP-03710,2024-12-10,display,Visionary value-added attitude Display NE,Netherlands,returning,51843,124,2,889.32,223.97
CAMP-04666,2026-05-11,search,Balanced homogeneous methodology Search GE,Germany,returning,10948,707,24,995.67,3018.78
CAMP-04269,2025-07-03,email,Versatile contextually-based knowledgebase Email NE,Netherlands,vip,18313,3556,104,737.07,13757.42
CAMP-03523,2024-08-06,social,Team-oriented secondary monitoring Social IT,Italy,new,9400,410,16,1646.19,2092.97
CAMP-04135,2025-01-21,search,Configurable didactic standardization Search SP,Spain,returning,70049,6536,137,1726.64,20134.13
CAMP-03603,2025-03-07,email,User-centric hybrid infrastructure Email NE,Netherlands,new,44604,11608,400,959.07,57622.8
CAMP-00714,2026-02-26,search,Secured demand-driven process improvement Search NE,Netherlands,returning,10750,1310,39,1550.1,4771.89
CAMP-04187,2025-04-29,social,Decentralized fresh-thinking benchmark Social FR,France,vip,3979,75,2,1469.49,173.27
CAMP-02215,2025-05-09,email,User-friendly didactic utilization Email NE,Netherlands,vip,7365,1904,84,644.2,8048.8
CAMP-02924,2025-03-05,display,Programmable dynamic parallelism Display SP,Spain,new,24865,33,0,1666.43,0.0
CAMP-01811,2026-02-25,display,Intuitive interactive service-desk Display GE,Germany,vip,54634,115,4,1020.72,516.78
CAMP-03487,2025-05-19,search,Assimilated maximized product Search SP,Spain,vip,32728,2650,138,2166.69,13044.74
CAMP-03142,2026-04-17,social,Open-architected leadingedge contingency Social NE,Netherlands,new,13776,685,16,1336.09,1581.32
CAMP-01828,2026-01-09,email,Multi-channeled attitude-oriented matrix Email GE,Germany,vip,22998,4778,89,299.32,12423.49
CAMP-01156,2025-03-06,display,Monitored regional parallelism Display GE,Germany,returning,134903,174,7,703.7,569.97
CAMP-01325,2025-11-12,display,De-engineered transitional system engine Display FR,France,vip,88886,245,6,2119.83,726.06
CAMP-04313,2025-05-10,search,Triple-buffered user-facing superstructure Search IT,Italy,returning,27746,3284,73,3899.98,8959.08
CAMP-00511,2026-03-03,email,Reduced local application Email IT,Italy,new,18954,3894,119,1712.33,11188.35
CAMP-01681,2025-04-25,search,Implemented global challenge Search FR,France,new,10911,1133,24,1157.69,3060.63
CAMP-00500,2026-02-13,display,Intuitive even-keeled encryption Display FR,France,returning,33972,71,2,673.42,247.31
CAMP-04582,2025-07-22,social,Seamless reciprocal Local Area Network Social IT,Italy,new,15272,657,24,3131.05,2122.62
CAMP-01857,2025-03-20,email,Optimized mobile workforce Email SP,Spain,returning,4021,903,42,1388.06,3484.46
CAMP-01389,2026-01-21,display,Function-based composite Graphic Interface Display IT,Italy,returning,20414,29,0,963.94,0.0
CAMP-03720,2024-08-20,email,Reverse-engineered full-range hardware Email SP,Spain,returning,7652,1079,41,1169.29,5899.53
CAMP-02387,2025-03-28,display,Distributed fresh-thinking open architecture Display GE,Germany,returning,36757,80,2,822.13,227.47
CAMP-03237,2025-05-15,email,Cross-group client-server system engine Email GE,Germany,new,51399,10045,216,2641.83,23532.73
CAMP-01541,2024-09-09,social,Sharable homogeneous matrices Social SP,Spain,returning,32792,1342,22,891.53,2198.67
CAMP-01218,2024-06-10,display,Integrated zero-defect Internet solution Display NE,Netherlands,vip,17813,42,0,2816.88,0.0
CAMP-02682,2024-06-08,search,Versatile motivating product Search SP,Spain,new,14211,1581,62,437.98,5709.02
CAMP-02994,2024-06-09,social,Fully-configurable actuating migration Social GE,Germany,returning,11201,415,15,400.35,1576.32
CAMP-01192,2025-09-03,email,Decentralized value-added adapter Email NE,Netherlands,returning,8610,1583,21,878.36,1959.91
CAMP-01543,2025-12-26,search,Digitized stable workforce Search IT,Italy,vip,21936,2057,59,981.96,7591.67
CAMP-03302,2026-01-04,search,Fundamental local system engine Search GE,Germany,vip,31452,2245,39,2113.84,3256.08
CAMP-03325,2025-09-25,display,Re-engineered eco-centric time-frame Display IT,Italy,returning,95410,170,3,1858.56,295.51
CAMP-02540,2025-07-06,social,Networked web-enabled customer loyalty Social NE,Netherlands,vip,14524,788,25,885.38,3242.2
CAMP-00954,2024-07-16,email,Optional maximized capacity Email GE,Germany,vip,11182,1612,48,1167.4,5238.3
CAMP-04331,2024-10-08,social,Re-engineered mission-critical toolset Social SP,Spain,new,11753,291,5,613.04,701.29
CAMP-00733,2025-11-20,social,Secured systematic framework Social SP,Spain,returning,8890,230,6,3792.36,655.72
CAMP-01157,2024-12-03,social,Ergonomic 5thgeneration policy Social NE,Netherlands,new,12778,288,8,2057.65,1160.73
CAMP-03295,2024-09-22,display,Devolved reciprocal solution Display GE,Germany,vip,37830,56,1,16114.11,129.48
CAMP-02983,2024-12-13,email,Robust asymmetric approach Email IT,Italy,returning,8481,1100,38,1249.51,3515.4
CAMP-02157,2025-08-07,search,Distributed analyzing hardware Search SP,Spain,new,12142,1485,33,958.91,2899.35
CAMP-01063,2026-03-18,email,Assimilated needs-based budgetary management Email NE,Netherlands,new,7810,1434,57,1481.8,7143.6
CAMP-02617,2025-12-04,display,Multi-channeled non-volatile secured line Display IT,Italy,vip,27082,48,1,1365.27,142.47
CAMP-01168,2024-11-02,email,Cross-group responsive conglomeration Email GE,Germany,vip,15194,2394,92,1200.79,8148.78
CAMP-03223,2026-04-16,search,Digitized bandwidth-monitored time-frame Search GE,Germany,returning,31844,1104,21,1766.85,2466.27
CAMP-03637,2025-02-23,email,Reverse-engineered 5thgeneration superstructure Email GE,,new,4938,363,11,1477.06,1070.69
CAMP-02939,2025-12-12,display,Multi-tiered reciprocal adapter Display IT,Italy,returning,14718,50,1,1228.03,87.45
CAMP-04492,2024-07-04,email,Exclusive logistical help-desk Email NE,Netherlands,new,19761,4536,79,2117.07,10707.28
CAMP-03141,2024-08-13,search,Profound well-modulated process improvement Search SP,Spain,vip,30626,2261,81,899.97,7460.74
CAMP-00144,2024-06-01,search,Customizable zero administration synergy Search GE,Germany,vip,27431,2043,77,,10772.2
CAMP-03578,2025-06-11,display,Front-line holistic complexity Display NE,Netherlands,vip,4369,7,0,2365.27,0.0
CAMP-02783,2026-04-05,display,Assimilated motivating protocol Display SP,Spain,returning,15658,22,0,690.12,0.0
CAMP-00718,2024-08-19,search,Reduced asymmetric open architecture Search SP,Spain,new,23609,1811,59,244.91,6716.01
CAMP-01820,2024-10-24,search,Focused contextually-based extranet Search FR,France,returning,21605,1521,29,435.18,3574.62
CAMP-02503,2026-03-30,email,Cross-group background access Email IT,Italy,returning,21132,4179,167,830.68,21515.35
CAMP-04361,2024-05-24,email,Open-source directional architecture Email NE,Netherlands,returning,15014,2108,71,1757.52,7576.03
CAMP-04172,2025-04-18,social,Re-engineered scalable challenge Social SP,Spain,new,10078,567,13,1181.87,1937.05
CAMP-00396,2025-09-25,display,Re-contextualized context-sensitive initiative Display SP,Spain,new,15085,26,0,886.26,0.0
CAMP-04886,2025-08-22,display,Quality-focused user-facing encoding Display SP,Spain,new,21465,60,1,1311.41,129.18
CAMP-04493,2025-10-02,social,Vision-oriented eco-centric solution Social GE,Germany,vip,5951,235,6,1757.25,773.52
CAMP-01366,2025-07-12,social,Team-oriented cohesive hardware Social IT,Italy,new,19001,752,28,1564.83,2304.34
CAMP-04604,2024-12-15,search,De-engineered 3rdgeneration policy Search NE,Netherlands,returning,10155,588,18,1463.67,1919.65
CAMP-00596,2025-07-14,search,Persistent directional superstructure Search FR,France,new,46025,4096,178,,16134.53
CAMP-03953,2024-11-21,email,Distributed human-resource firmware Email IT,Italy,vip,8038,1430,33,1243.41,3045.1
CAMP-02915,2025-06-25,email,Reduced empowering matrices Email IT,Italy,vip,7305,1083,46,688.63,3931.1
CAMP-02327,2024-07-24,search,Stand-alone methodical support Search FR,France,new,7861,964,33,1069.13,3324.12
CAMP-03767,2025-01-30,email,Optional content-based challenge Email NE,Netherlands,new,23273,4904,153,987.1,14942.91
CAMP-03441,2025-10-30,search,Profit-focused foreground intranet Search FR,France,returning,23589,2417,18,461.34,2413.35
CAMP-03852,2025-06-11,email,Function-based client-server service-desk Email SP,Spain,returning,44816,11871,334,1371.39,33239.2
CAMP-04133,2024-10-06,display,Profound bi-directional workforce Display SP,,new,66880,136,2,1887.2,289.98
CAMP-04930,2024-12-08,social,Function-based next generation attitude Social GE,Germany,new,30719,974,31,586.55,3077.73
CAMP-02144,2024-10-10,search,Right-sized background algorithm Search NE,Netherlands,new,68198,5511,135,1159.22,16344.83
CAMP-01572,2026-05-09,display,Cloned exuding array Display IT,Italy,vip,35369,59,2,2415.19,275.74
CAMP-04080,2024-06-08,search,Persistent national emulation Search NE,Netherlands,new,83016,4103,94,367.67,7864.53
CAMP-01123,2025-09-25,search,Optimized 24hour concept Search GE,Germany,new,17553,2113,81,1112.0,11606.32
CAMP-02787,2025-07-12,display,Persevering asynchronous orchestration Display GE,,new,41402,90,1,1281.33,100.4
CAMP-02968,2024-10-15,email,Devolved mobile artificial intelligence Email IT,Italy,vip,2924,375,8,494.86,702.19
CAMP-02505,2025-02-22,display,Virtual regional architecture Display FR,France,new,12128,35,1,1300.31,95.98
CAMP-03466,2024-10-24,email,Proactive demand-driven firmware Email NE,Netherlands,returning,7068,1881,73,584.56,10584.47
CAMP-00676,2025-11-04,display,Cross-platform regional analyzer Display SP,Spain,vip,16347,42,2,1270.15,286.04
CAMP-02809,2026-01-02,social,Versatile cohesive intranet Social FR,France,new,32679,1160,26,1676.01,3201.45
CAMP-03349,2026-03-06,search,Customizable well-modulated system engine Search NE,Netherlands,new,37222,5190,91,1505.62,12337.39
CAMP-00729,2025-01-14,display,Cross-platform optimizing Internet solution Display FR,,vip,47022,92,3,796.19,310.18
CAMP-00413,2025-09-07,search,Synergistic context-sensitive methodology Search FR,France,new,21996,2214,87,1491.97,8754.23
